ID,Primary Cell Line Name,Compound,IC50 (uM)
700,FU97,Nutlin-3,-0.9
701,FU97,AZD0530,-0.67
702,FU97,PF2341066,-0.9
703,FU97,L-685458,-0.9
704,FU97,ZD-6474,-0.33
705,FU97,Panobinostat,1.69
706,FU97,Sorafenib,-0.9
707,FU97,Topotecan,-0.57
708,FU97,LBW242,-0.9
709,FU97,PD-0325901,0.44
710,FU97,Paclitaxel,1.85
711,FU97,AZD6244,-0.64
712,FU97,PLX4720,-0.9
713,FU97,RAF265,-0.19
714,FU97,TAE684,-0.45
715,FU97,TKI258,-0.19
716,FU97,Erlotinib,-0.9
717,AsPC-1,AEW541,-0.15
718,AsPC-1,Nilotinib,-0.9
719,AsPC-1,17-AAG,1.14
720,AsPC-1,PHA-665752,-0.9
721,AsPC-1,Lapatinib,-0.44
722,AsPC-1,Nutlin-3,-0.9
723,AsPC-1,AZD0530,-0.9
724,AsPC-1,PF2341066,-0.75
725,AsPC-1,L-685458,-0.9
726,AsPC-1,ZD-6474,-0.48
727,AsPC-1,Panobinostat,1.42
728,AsPC-1,Sorafenib,-0.9
729,AsPC-1,Irinotecan,0.1
730,AsPC-1,Topotecan,-0.37
731,AsPC-1,LBW242,-0.9
732,AsPC-1,PD-0325901,0.86
733,AsPC-1,PD-0332991,-0.9
734,AsPC-1,Paclitaxel,1.79
735,AsPC-1,AZD6244,-0.1
736,AsPC-1,PLX4720,-0.9
737,AsPC-1,RAF265,0.03
738,AsPC-1,TAE684,-0.09
739,AsPC-1,TKI258,-0.69
740,AsPC-1,Erlotinib,-0.9
741,NCI-H2122,AEW541,0.86
742,NCI-H2122,Nilotinib,-0.9
743,NCI-H2122,17-AAG,1.58
744,NCI-H2122,PHA-665752,-0.9
745,NCI-H2122,Lapatinib,-0.47
746,NCI-H2122,Nutlin-3,-0.66
747,NCI-H2122,AZD0530,-0.53
748,NCI-H2122,PF2341066,-0.6
749,NCI-H2122,L-685458,-0.9
750,NCI-H2122,ZD-6474,-0.9
751,NCI-H2122,Panobinostat,1.52
752,NCI-H2122,Sorafenib,-0.88
753,NCI-H2122,Irinotecan,1.05
754,NCI-H2122,Topotecan,1.27
755,NCI-H2122,LBW242,-0.9
756,NCI-H2122,PD-0325901,1.45
757,NCI-H2122,PD-0332991,-0.9
758,NCI-H2122,Paclitaxel,2.51
759,NCI-H2122,AZD6244,0.2
760,NCI-H2122,PLX4720,-0.9
761,NCI-H2122,RAF265,0.33
762,NCI-H2122,TAE684,-0.11
763,NCI-H2122,TKI258,-0.57
764,NCI-H2122,Erlotinib,-0.72
765,CHP-212,AEW541,-0.19
766,CHP-212,17-AAG,1.53
767,CHP-212,PHA-665752,-0.9
768,CHP-212,Lapatinib,-0.9
769,CHP-212,Nutlin-3,-0.9
770,CHP-212,AZD0530,-0.52
771,CHP-212,PF2341066,-0.55
772,CHP-212,L-685458,-0.9
773,CHP-212,ZD-6474,-0.9
774,CHP-212,Panobinostat,1.88
775,CHP-212,Sorafenib,-0.9
776,CHP-212,Topotecan,0.16
777,CHP-212,LBW242,-0.9
778,CHP-212,PD-0325901,2.24
779,CHP-212,Paclitaxel,2.12
780,CHP-212,AZD6244,1.94
781,CHP-212,PLX4720,-0.9
782,CHP-212,RAF265,-0.48
783,CHP-212,TAE684,-0.33
784,CHP-212,TKI258,-0.58
785,CHP-212,Erlotinib,-0.9
786,AU565,AEW541,-0.9
787,AU565,Nilotinib,-0.9
788,AU565,17-AAG,1.63
789,AU565,PHA-665752,-0.9
790,AU565,Lapatinib,0.74
791,AU565,Nutlin-3,-0.9
792,AU565,AZD0530,-0.9
793,AU565,PF2341066,-0.9
794,AU565,L-685458,-0.49
795,AU565,ZD-6474,-0.9
796,AU565,Panobinostat,1.49
797,AU565,Sorafenib,-0.9
798,AU565,Topotecan,0.87
799,AU565,LBW242,-0.9
800,AU565,PD-0325901,-0.9
801,AU565,PD-0332991,-0.88
802,AU565,Paclitaxel,2.28
803,AU565,AZD6244,-0.9
804,AU565,PLX4720,-0.9
805,AU565,RAF265,-0.52
806,AU565,TAE684,-0.9
807,AU565,TKI258,-0.87
808,AU565,Erlotinib,-0.9
809,NCI-H211,AEW541,-0.2
810,NCI-H211,Nilotinib,-0.78
811,NCI-H211,17-AAG,0.9
812,NCI-H211,PHA-665752,-0.81
813,NCI-H211,Lapatinib,-0.9
814,NCI-H211,Nutlin-3,-0.9
815,NCI-H211,AZD0530,-0.9
816,NCI-H211,PF2341066,-0.61
817,NCI-H211,L-685458,-0.58
818,NCI-H211,ZD-6474,-0.9
819,NCI-H211,Panobinostat,1.85
820,NCI-H211,Sorafenib,-0.9
821,NCI-H211,Irinotecan,0.8
822,NCI-H211,Topotecan,0.77
823,NCI-H211,LBW242,-0.88
824,NCI-H211,PD-0325901,-0.9
825,NCI-H211,PD-0332991,-0.9
826,NCI-H211,Paclitaxel,2.07
827,NCI-H211,AZD6244,-0.9
828,NCI-H211,PLX4720,-0.9
829,NCI-H211,RAF265,-0.63
830,NCI-H211,TAE684,-0.38
831,NCI-H211,TKI258,-0.59
832,NCI-H211,Erlotinib,-0.9
833,ESS-1,AEW541,-0.52
834,ESS-1,17-AAG,0.93
835,ESS-1,PHA-665752,-0.9
836,ESS-1,Lapatinib,-0.64
837,ESS-1,Nutlin-3,-0.9
838,ESS-1,AZD0530,-0.9
839,ESS-1,PF2341066,-0.9
840,ESS-1,ZD-6474,-0.9
841,ESS-1,Panobinostat,1.3
842,ESS-1,Sorafenib,-0.9
843,ESS-1,Topotecan,1.91
844,ESS-1,LBW242,1
845,ESS-1,PD-0325901,-0.9
846,ESS-1,Paclitaxel,2.12
847,ESS-1,AZD6244,-0.9
848,ESS-1,PLX4720,-0.9
849,ESS-1,TAE684,-0.43
850,ESS-1,TKI258,-0.3
851,ESS-1,Erlotinib,-0.9
852,JVM-3,AEW541,-0.88
853,JVM-3,Nilotinib,-0.36
854,JVM-3,17-AAG,1.12
855,JVM-3,PHA-665752,-0.9
856,JVM-3,Lapatinib,-0.9
857,JVM-3,Nutlin-3,0.57
858,JVM-3,AZD0530,-0.9
859,JVM-3,PF2341066,-0.7
860,JVM-3,L-685458,0.54
861,JVM-3,ZD-6474,-0.43
862,JVM-3,Panobinostat,1.77
863,JVM-3,Sorafenib,-0.84
864,JVM-3,Irinotecan,1.72
865,JVM-3,Topotecan,1.77
866,JVM-3,LBW242,-0.9
867,JVM-3,PD-0325901,-0.9
868,JVM-3,PD-0332991,0.36
869,JVM-3,Paclitaxel,2.59
870,JVM-3,AZD6244,-0.9
871,JVM-3,PLX4720,-0.57
872,JVM-3,RAF265,0.89
873,JVM-3,TAE684,-0.11
874,JVM-3,TKI258,-0.13
875,JVM-3,Erlotinib,-0.6
876,EFO-27,AEW541,-0.9
877,EFO-27,Nilotinib,-0.9
878,EFO-27,17-AAG,0.44
879,EFO-27,PHA-665752,-0.9
880,EFO-27,Lapatinib,-0.9
881,EFO-27,Nutlin-3,-0.9
882,EFO-27,AZD0530,-0.21
883,EFO-27,PF2341066,-0.9
884,EFO-27,L-685458,-0.9
885,EFO-27,Panobinostat,1.69
886,EFO-27,Sorafenib,-0.9
887,EFO-27,Irinotecan,0.28
888,EFO-27,Topotecan,-0.05
889,EFO-27,LBW242,-0.9
890,EFO-27,PD-0325901,-0.9
891,EFO-27,PD-0332991,-0.9
892,EFO-27,Paclitaxel,1.68
893,EFO-27,AZD6244,-0.9
894,EFO-27,RAF265,0.28
895,EFO-27,TAE684,-0.9
896,EFO-27,TKI258,-0.9
897,EFO-27,Erlotinib,-0.9
898,KP-2,AEW541,-0.84
899,KP-2,Nilotinib,-0.9
900,KP-2,17-AAG,1.42
901,KP-2,PHA-665752,-0.9
902,KP-2,Lapatinib,-0.9
903,KP-2,Nutlin-3,-0.9
904,KP-2,AZD0530,-0.9
905,KP-2,PF2341066,-0.72
906,KP-2,L-685458,-0.9
907,KP-2,Panobinostat,1.07
908,KP-2,Sorafenib,-0.9
909,KP-2,Irinotecan,-0.2
910,KP-2,Topotecan,-0.16
911,KP-2,LBW242,-0.9
912,KP-2,PD-0325901,1.47
913,KP-2,PD-0332991,-0.9
914,KP-2,Paclitaxel,2.02
915,KP-2,AZD6244,0.39
916,KP-2,RAF265,-0.63
917,KP-2,TAE684,-0.11
918,KP-2,TKI258,-0.9
919,KP-2,Erlotinib,-0.9
920,OE33,AEW541,-0.76
921,OE33,Nilotinib,-0.9
922,OE33,17-AAG,1.23
923,OE33,PHA-665752,-0.9
924,OE33,Lapatinib,-0.55
925,OE33,Nutlin-3,-0.9
926,OE33,AZD0530,-0.44
927,OE33,PF2341066,0.05
928,OE33,L-685458,-0.9
929,OE33,ZD-6474,-0.9
930,OE33,Panobinostat,1.45
931,OE33,Sorafenib,-0.9
932,OE33,Irinotecan,1
933,OE33,Topotecan,0.75
934,OE33,LBW242,-0.9
935,OE33,PD-0325901,-0.08
936,OE33,PD-0332991,-0.9
937,OE33,Paclitaxel,2.59
938,OE33,AZD6244,-0.9
939,OE33,PLX4720,-0.9
940,OE33,RAF265,-0.3
941,OE33,TAE684,-0.42
942,OE33,TKI258,-0.9
943,OE33,Erlotinib,-0.82
944,SK-LMS-1,AEW541,-0.36
945,SK-LMS-1,17-AAG,0.57
946,SK-LMS-1,PHA-665752,-0.9
947,SK-LMS-1,Lapatinib,-0.85
948,SK-LMS-1,Nutlin-3,-0.9
949,SK-LMS-1,AZD0530,-0.9
950,SK-LMS-1,PF2341066,-0.79
951,SK-LMS-1,ZD-6474,-0.82
952,SK-LMS-1,Panobinostat,1.2
953,SK-LMS-1,Sorafenib,-0.9
954,SK-LMS-1,Topotecan,0.76
955,SK-LMS-1,LBW242,-0.9
956,SK-LMS-1,PD-0325901,-0.37
957,SK-LMS-1,Paclitaxel,1.73
958,SK-LMS-1,AZD6244,-0.9
959,SK-LMS-1,PLX4720,-0.81
960,SK-LMS-1,TAE684,-0.69
961,SK-LMS-1,TKI258,-0.34
962,SK-LMS-1,Erlotinib,-0.65
963,NCI-H1650,AEW541,-0.9
964,NCI-H1650,Nilotinib,-0.9
965,NCI-H1650,17-AAG,1.51
966,NCI-H1650,PHA-665752,-0.9
967,NCI-H1650,Lapatinib,-0.71
968,NCI-H1650,Nutlin-3,-0.9
969,NCI-H1650,AZD0530,0.31
970,NCI-H1650,PF2341066,-0.9
971,NCI-H1650,L-685458,-0.87
972,NCI-H1650,ZD-6474,0
973,NCI-H1650,Panobinostat,0.75
974,NCI-H1650,Sorafenib,-0.9
975,NCI-H1650,Topotecan,-0.24
976,NCI-H1650,LBW242,-0.9
977,NCI-H1650,PD-0325901,-0.9
978,NCI-H1650,PD-0332991,-0.9
979,NCI-H1650,Paclitaxel,2
980,NCI-H1650,AZD6244,-0.9
981,NCI-H1650,PLX4720,-0.9
982,NCI-H1650,RAF265,-0.21
983,NCI-H1650,TAE684,-0.9
984,NCI-H1650,TKI258,-0.84
985,NCI-H1650,Erlotinib,-0.9
986,NCI-H520,AEW541,-0.9
987,NCI-H520,Nilotinib,-0.9
988,NCI-H520,17-AAG,1
989,NCI-H520,PHA-665752,-0.9
990,NCI-H520,Lapatinib,-0.9
991,NCI-H520,Nutlin-3,-0.9
992,NCI-H520,AZD0530,-0.9
993,NCI-H520,PF2341066,-0.9
994,NCI-H520,L-685458,-0.9
995,NCI-H520,ZD-6474,-0.9
996,NCI-H520,Panobinostat,1.23
997,NCI-H520,Sorafenib,-0.9
998,NCI-H520,Irinotecan,0.64
999,NCI-H520,Topotecan,0.05
1000,NCI-H520,LBW242,-0.9
1001,NCI-H520,PD-0325901,-0.9
1002,NCI-H520,PD-0332991,-0.9
1003,NCI-H520,Paclitaxel,2.11
1004,NCI-H520,AZD6244,-0.9
1005,NCI-H520,PLX4720,-0.9
1006,NCI-H520,RAF265,-0.38
1007,NCI-H520,TAE684,-0.87
1008,NCI-H520,TKI258,-0.45
1009,NCI-H520,Erlotinib,-0.9
1010,IST-MES1,AEW541,-0.81
1011,IST-MES1,Nilotinib,0.05
1012,IST-MES1,17-AAG,0.15
1013,IST-MES1,PHA-665752,-0.58
1014,IST-MES1,Lapatinib,-0.9
1015,IST-MES1,Nutlin-3,-0.9
1016,IST-MES1,AZD0530,-0.59
1017,IST-MES1,PF2341066,-0.9
1018,IST-MES1,L-685458,-0.9
1019,IST-MES1,ZD-6474,-0.45
1020,IST-MES1,Panobinostat,1.24
1021,IST-MES1,Sorafenib,-0.9
1022,IST-MES1,Irinotecan,0.21
1023,IST-MES1,Topotecan,0.84
1024,IST-MES1,LBW242,-0.9
1025,IST-MES1,PD-0325901,-0.9
1026,IST-MES1,PD-0332991,-0.9
1027,IST-MES1,Paclitaxel,0.91
1028,IST-MES1,AZD6244,-0.9
1029,IST-MES1,PLX4720,-0.9
1030,IST-MES1,RAF265,-0.9
1031,IST-MES1,TAE684,-0.34
1032,IST-MES1,TKI258,0.18
1033,IST-MES1,Erlotinib,-0.9
1034,MOLT-16,AEW541,-0.76
1035,MOLT-16,Nilotinib,-0.33
1036,MOLT-16,17-AAG,0.35
1037,MOLT-16,PHA-665752,-0.42
1038,MOLT-16,Lapatinib,-0.17
1039,MOLT-16,Nutlin-3,-0.56
1040,MOLT-16,AZD0530,-0.86
1041,MOLT-16,PF2341066,-0.71
1042,MOLT-16,L-685458,-0.64
1043,MOLT-16,ZD-6474,-0.9
1044,MOLT-16,Panobinostat,2.06
1045,MOLT-16,Sorafenib,-0.66
1046,MOLT-16,Irinotecan,1.67
1047,MOLT-16,Topotecan,1.77
1048,MOLT-16,LBW242,-0.9
1049,MOLT-16,PD-0325901,-0.9
1050,MOLT-16,PD-0332991,0.26
1051,MOLT-16,Paclitaxel,2.4
1052,MOLT-16,AZD6244,-0.9
1053,MOLT-16,PLX4720,-0.9
1054,MOLT-16,RAF265,0.52
1055,MOLT-16,TAE684,0.11
1056,MOLT-16,TKI258,0.66
1057,MOLT-16,Erlotinib,-0.9
1058,SNU-423,AEW541,-0.9
1059,SNU-423,Nilotinib,-0.9
1060,SNU-423,17-AAG,0.07
1061,SNU-423,PHA-665752,-0.9
1062,SNU-423,Lapatinib,-0.9
1063,SNU-423,Nutlin-3,-0.9
1064,SNU-423,AZD0530,-0.9
1065,SNU-423,PF2341066,-0.9
1066,SNU-423,L-685458,-0.9
1067,SNU-423,ZD-6474,-0.9
1068,SNU-423,Panobinostat,0.65
1069,SNU-423,Sorafenib,-0.9
1070,SNU-423,Topotecan,-0.9
1071,SNU-423,LBW242,-0.9
1072,SNU-423,PD-0325901,-0.9
1073,SNU-423,PD-0332991,-0.9
1074,SNU-423,Paclitaxel,1.96
1075,SNU-423,AZD6244,-0.9
1076,SNU-423,PLX4720,-0.9
1077,SNU-423,RAF265,-0.87
1078,SNU-423,TAE684,-0.9
1079,SNU-423,TKI258,-0.9
1080,SNU-423,Erlotinib,-0.9
1081,SK-MM-2,AEW541,-0.9
1082,SK-MM-2,Nilotinib,-0.9
1083,SK-MM-2,17-AAG,0.93
1084,SK-MM-2,PHA-665752,-0.9
1085,SK-MM-2,Lapatinib,-0.37
1086,SK-MM-2,Nutlin-3,-0.9
1087,SK-MM-2,AZD0530,-0.64
1088,SK-MM-2,PF2341066,-0.9
1089,SK-MM-2,L-685458,-0.9
1090,SK-MM-2,ZD-6474,-0.58
1091,SK-MM-2,Panobinostat,1.08
1092,SK-MM-2,Sorafenib,-0.68
1093,SK-MM-2,Irinotecan,-0.43
1094,SK-MM-2,Topotecan,-0.19
1095,SK-MM-2,LBW242,-0.9
1096,SK-MM-2,PD-0325901,-0.9
1097,SK-MM-2,PD-0332991,-0.9
1098,SK-MM-2,Paclitaxel,2.24
1099,SK-MM-2,AZD6244,-0.9
1100,SK-MM-2,PLX4720,-0.9
1101,SK-MM-2,RAF265,0.73
1102,SK-MM-2,TAE684,-0.75
1103,SK-MM-2,TKI258,-0.64
1104,SK-MM-2,Erlotinib,-0.55
1105,NCI-H727,AEW541,-0.01
1106,NCI-H727,Nilotinib,-0.9
1107,NCI-H727,17-AAG,0.46
1108,NCI-H727,PHA-665752,-0.9
1109,NCI-H727,Lapatinib,-0.9
1110,NCI-H727,Nutlin-3,-0.9
1111,NCI-H727,AZD0530,-0.9
1112,NCI-H727,PF2341066,-0.9
1113,NCI-H727,L-685458,-0.9
1114,NCI-H727,ZD-6474,-0.9
1115,NCI-H727,Panobinostat,1.12
1116,NCI-H727,Sorafenib,-0.9
1117,NCI-H727,Irinotecan,-0.88
1118,NCI-H727,Topotecan,-0.9
1119,NCI-H727,LBW242,-0.9
1120,NCI-H727,PD-0325901,1.69
1121,NCI-H727,PD-0332991,-0.9
1122,NCI-H727,Paclitaxel,-0.9
1123,NCI-H727,AZD6244,0.39
1124,NCI-H727,PLX4720,-0.9
1125,NCI-H727,RAF265,-0.9
1126,NCI-H727,TAE684,-0.9
1127,NCI-H727,TKI258,-0.9
1128,NCI-H727,Erlotinib,-0.9
1129,SK-CO-1,AEW541,-0.77
1130,SK-CO-1,Nilotinib,0.8
1131,SK-CO-1,17-AAG,1.25
1132,SK-CO-1,PHA-665752,-0.9
1133,SK-CO-1,Lapatinib,0.15
1134,SK-CO-1,Nutlin-3,-0.9
1135,SK-CO-1,AZD0530,-0.52
1136,SK-CO-1,PF2341066,-0.9
1137,SK-CO-1,L-685458,-0.9
1138,SK-CO-1,ZD-6474,-0.5
1139,SK-CO-1,Panobinostat,0.87
1140,SK-CO-1,Sorafenib,-0.9
1141,SK-CO-1,Topotecan,-0.9
1142,SK-CO-1,LBW242,-0.9
1143,SK-CO-1,PD-0325901,0.89
1144,SK-CO-1,PD-0332991,-0.9
1145,SK-CO-1,Paclitaxel,-0.9
1146,SK-CO-1,AZD6244,0.03
1147,SK-CO-1,PLX4720,-0.9
1148,SK-CO-1,RAF265,-0.71
1149,SK-CO-1,TAE684,0.04
1150,SK-CO-1,TKI258,-0.86
1151,SK-CO-1,Erlotinib,-0.9
1152,KLE,AEW541,-0.9
1153,KLE,Nilotinib,-0.9
1154,KLE,17-AAG,0.03
1155,KLE,PHA-665752,-0.9
1156,KLE,Lapatinib,-0.9
1157,KLE,Nutlin-3,-0.9
1158,KLE,AZD0530,-0.9
1159,KLE,PF2341066,-0.9
1160,KLE,L-685458,-0.9
1161,KLE,ZD-6474,-0.59
1162,KLE,Panobinostat,1.2
1163,KLE,Sorafenib,-0.9
1164,KLE,Irinotecan,0.01
1165,KLE,Topotecan,-0.89
1166,KLE,LBW242,-0.9
1167,KLE,PD-0325901,-0.9
1168,KLE,PD-0332991,-0.9
1169,KLE,Paclitaxel,-0.9
1170,KLE,AZD6244,-0.9
1171,KLE,PLX4720,-0.9
1172,KLE,RAF265,-0.9
1173,KLE,TAE684,-0.9
1174,KLE,TKI258,-0.9
1175,KLE,Erlotinib,-0.9
1176,VMRC-LCD,AEW541,-0.9
1177,VMRC-LCD,Nilotinib,-0.9
1178,VMRC-LCD,17-AAG,0.68
1179,VMRC-LCD,PHA-665752,-0.9
1180,VMRC-LCD,Lapatinib,-0.9
1181,VMRC-LCD,Nutlin-3,-0.9
1182,VMRC-LCD,AZD0530,-0.63
1183,VMRC-LCD,PF2341066,0.41
1184,VMRC-LCD,L-685458,-0.9
1185,VMRC-LCD,ZD-6474,-0.9
1186,VMRC-LCD,Panobinostat,2.09
1187,VMRC-LCD,Sorafenib,-0.9
1188,VMRC-LCD,Topotecan,-0.9
1189,VMRC-LCD,LBW242,2.44
1190,VMRC-LCD,PD-0325901,-0.9
1191,VMRC-LCD,PD-0332991,0.02
1192,VMRC-LCD,Paclitaxel,2.59
1193,VMRC-LCD,AZD6244,-0.9
1194,VMRC-LCD,PLX4720,-0.9
1195,VMRC-LCD,RAF265,-0.9
1196,VMRC-LCD,TAE684,0.43
1197,VMRC-LCD,TKI258,-0.18
1198,VMRC-LCD,Erlotinib,-0.9
1199,TE-11,AEW541,-0.45
1200,TE-11,17-AAG,0.76
1201,TE-11,PHA-665752,1.51
1202,TE-11,Lapatinib,0.2
1203,TE-11,Nutlin-3,2.22
1204,TE-11,AZD0530,-0.19
1205,TE-11,PF2341066,-0.86
1206,TE-11,Panobinostat,0.79
1207,TE-11,Sorafenib,-0.9
1208,TE-11,Topotecan,1.14
1209,TE-11,LBW242,-0.9
1210,TE-11,PD-0325901,-0.51
1211,TE-11,Paclitaxel,2.59
1212,TE-11,AZD6244,-0.9
1213,TE-11,TAE684,-0.45
1214,TE-11,TKI258,-0.19
1215,TE-11,Erlotinib,0.01
1216,NCI-H2172,AEW541,-0.9
1217,NCI-H2172,Nilotinib,-0.9
1218,NCI-H2172,17-AAG,2.23
1219,NCI-H2172,PHA-665752,-0.9
1220,NCI-H2172,Lapatinib,-0.9
1221,NCI-H2172,Nutlin-3,-0.9
1222,NCI-H2172,AZD0530,-0.9
1223,NCI-H2172,PF2341066,-0.9
1224,NCI-H2172,L-685458,-0.9
1225,NCI-H2172,ZD-6474,-0.9
1226,NCI-H2172,Sorafenib,1.57
1227,NCI-H2172,Irinotecan,2.56
1228,NCI-H2172,Topotecan,-0.9
1229,NCI-H2172,LBW242,1.84
1230,NCI-H2172,PD-0325901,-0.9
1231,NCI-H2172,PD-0332991,-0.9
1232,NCI-H2172,Paclitaxel,2.6
1233,NCI-H2172,AZD6244,2.59
1234,NCI-H2172,PLX4720,-0.9
1235,NCI-H2172,RAF265,-0.9
1236,NCI-H2172,TAE684,-0.55
1237,NCI-H2172,TKI258,-0.9
1238,NCI-H2172,Erlotinib,-0.9
1239,DOHH-2,AEW541,-0.09
1240,DOHH-2,Nilotinib,-0.9
1241,DOHH-2,17-AAG,0.39
1242,DOHH-2,PHA-665752,-0.42
1243,DOHH-2,Lapatinib,-0.23
1244,DOHH-2,Nutlin-3,-0.41
1245,DOHH-2,AZD0530,-0.9
1246,DOHH-2,PF2341066,-0.9
1247,DOHH-2,L-685458,0.2
1248,DOHH-2,ZD-6474,-0.58
1249,DOHH-2,Panobinostat,1.84
1250,DOHH-2,Sorafenib,1.18
1251,DOHH-2,Irinotecan,1.02
1252,DOHH-2,Topotecan,0.59
1253,DOHH-2,LBW242,-0.9
1254,DOHH-2,PD-0325901,-0.9
1255,DOHH-2,PD-0332991,-0.61
1256,DOHH-2,Paclitaxel,2.59
1257,DOHH-2,AZD6244,-0.9
1258,DOHH-2,PLX4720,-0.9
1259,DOHH-2,RAF265,-0.06
1260,DOHH-2,TAE684,0.11
1261,DOHH-2,TKI258,0.08
1262,DOHH-2,Erlotinib,-0.9
1263,COLO-678,AEW541,-0.89
1264,COLO-678,Nilotinib,-0.9
1265,COLO-678,17-AAG,1.39
1266,COLO-678,PHA-665752,-0.9
1267,COLO-678,Lapatinib,-0.9
1268,COLO-678,Nutlin-3,-0.9
1269,COLO-678,AZD0530,-0.9
1270,COLO-678,PF2341066,-0.9
1271,COLO-678,L-685458,-0.9
1272,COLO-678,ZD-6474,-0.9
1273,COLO-678,Panobinostat,0.83
1274,COLO-678,Sorafenib,-0.89
1275,COLO-678,Irinotecan,-0.33
1276,COLO-678,Topotecan,-0.45
1277,COLO-678,LBW242,-0.9
1278,COLO-678,PD-0325901,0.64
1279,COLO-678,PD-0332991,-0.9
1280,COLO-678,Paclitaxel,-0.9
1281,COLO-678,AZD6244,-0.9
1282,COLO-678,PLX4720,-0.9
1283,COLO-678,RAF265,-0.84
1284,COLO-678,TAE684,-0.65
1285,COLO-678,TKI258,-0.9
1286,COLO-678,Erlotinib,-0.9
1287,NCI-H1869,AEW541,-0.9
1288,NCI-H1869,Nilotinib,-0.9
1289,NCI-H1869,17-AAG,1
1290,NCI-H1869,PHA-665752,-0.9
1291,NCI-H1869,Lapatinib,-0.9
1292,NCI-H1869,Nutlin-3,-0.9
1293,NCI-H1869,AZD0530,0.1
1294,NCI-H1869,PF2341066,-0.9
1295,NCI-H1869,L-685458,-0.9
1296,NCI-H1869,ZD-6474,-0.49
1297,NCI-H1869,Panobinostat,0.87
1298,NCI-H1869,Sorafenib,-0.9
1299,NCI-H1869,Irinotecan,-0.23
1300,NCI-H1869,Topotecan,-0.16
1301,NCI-H1869,LBW242,-0.9
1302,NCI-H1869,PD-0325901,-0.9
1303,NCI-H1869,PD-0332991,-0.9
1304,NCI-H1869,Paclitaxel,-0.9
1305,NCI-H1869,AZD6244,-0.9
1306,NCI-H1869,PLX4720,-0.9
1307,NCI-H1869,RAF265,-0.9
1308,NCI-H1869,TAE684,-0.4
1309,NCI-H1869,TKI258,-0.9
1310,NCI-H1869,Erlotinib,-0.52
1311,EM-2,AEW541,-0.9
1312,EM-2,Nilotinib,2.12
1313,EM-2,17-AAG,0.88
1314,EM-2,PHA-665752,-0.82
1315,EM-2,Lapatinib,-0.9
1316,EM-2,Nutlin-3,-0.9
1317,EM-2,AZD0530,0.68
1318,EM-2,PF2341066,0.11
1319,EM-2,L-685458,0.45
1320,EM-2,ZD-6474,0
1321,EM-2,Panobinostat,1.8
1322,EM-2,Sorafenib,-0.47
1323,EM-2,Irinotecan,1.32
1324,EM-2,Topotecan,1.36
1325,EM-2,LBW242,-0.9
1326,EM-2,PD-0325901,1.46
1327,EM-2,PD-0332991,-0.29
1328,EM-2,Paclitaxel,2.59
1329,EM-2,AZD6244,0.42
1330,EM-2,PLX4720,-0.9
1331,EM-2,RAF265,0.29
1332,EM-2,TAE684,-0.13
1333,EM-2,TKI258,-0.47
1334,EM-2,Erlotinib,-0.9
1335,NCI-H2170,AEW541,-0.9
1336,NCI-H2170,Nilotinib,-0.52
1337,NCI-H2170,17-AAG,1.82
1338,NCI-H2170,PHA-665752,-0.9
1339,NCI-H2170,Lapatinib,0.52
1340,NCI-H2170,Nutlin-3,-0.9
1341,NCI-H2170,AZD0530,-0.38
1342,NCI-H2170,PF2341066,-0.9
1343,NCI-H2170,L-685458,-0.9
1344,NCI-H2170,ZD-6474,-0.42
1345,NCI-H2170,Panobinostat,1.4
1346,NCI-H2170,Sorafenib,-0.9
1347,NCI-H2170,Irinotecan,0.79
1348,NCI-H2170,Topotecan,1.2
1349,NCI-H2170,LBW242,-0.9
1350,NCI-H2170,PD-0325901,-0.9
1351,NCI-H2170,PD-0332991,-0.9
1352,NCI-H2170,Paclitaxel,2.59
1353,NCI-H2170,AZD6244,-0.9
1354,NCI-H2170,PLX4720,-0.9
1355,NCI-H2170,RAF265,-0.79
1356,NCI-H2170,TAE684,-0.24
1357,NCI-H2170,TKI258,-0.9
1358,NCI-H2170,Erlotinib,-0.19
1359,JHOS-2,AEW541,-0.7
1360,JHOS-2,Nilotinib,-0.9
1361,JHOS-2,17-AAG,0.84
1362,JHOS-2,PHA-665752,-0.9
1363,JHOS-2,Lapatinib,-0.9
1364,JHOS-2,Nutlin-3,-0.9
1365,JHOS-2,AZD0530,-0.9
1366,JHOS-2,PF2341066,-0.9
1367,JHOS-2,L-685458,-0.84
1368,JHOS-2,ZD-6474,-0.9
1369,JHOS-2,Panobinostat,0.85
1370,JHOS-2,Sorafenib,-0.9
1371,JHOS-2,Topotecan,0.23
1372,JHOS-2,LBW242,-0.9
1373,JHOS-2,PD-0325901,-0.9
1374,JHOS-2,PD-0332991,-0.9
1375,JHOS-2,Paclitaxel,1.62
1376,JHOS-2,AZD6244,-0.9
1377,JHOS-2,PLX4720,-0.9
1378,JHOS-2,RAF265,-0.9
1379,JHOS-2,TAE684,-0.64
1380,JHOS-2,TKI258,-0.84
1381,JHOS-2,Erlotinib,-0.9
1382,HT-1197,AEW541,-0.52
1383,HT-1197,Nilotinib,-0.9
1384,HT-1197,17-AAG,-0.29
1385,HT-1197,PHA-665752,-0.9
1386,HT-1197,Lapatinib,-0.9
1387,HT-1197,Nutlin-3,-0.9
1388,HT-1197,AZD0530,-0.9
1389,HT-1197,PF2341066,-0.9
1390,HT-1197,L-685458,-0.9
