ID,Primary Cell Line Name,Compound,IC50 (uM)
690,T24,L-685458,-0.9
691,T24,ZD-6474,-0.9
692,T24,Panobinostat,1.18
693,T24,Sorafenib,-0.9
694,T24,Irinotecan,1.19
695,T24,Topotecan,0.76
696,T24,LBW242,-0.9
697,T24,PD-0325901,-0.9
698,T24,PD-0332991,-0.9
699,T24,Paclitaxel,1.74
700,T24,AZD6244,-0.9
701,T24,PLX4720,-0.64
702,T24,RAF265,0.73
703,T24,TAE684,-0.64
704,T24,TKI258,-0.42
705,T24,Erlotinib,-0.89
706,MOR/CPR,AEW541,-0.9
707,MOR/CPR,17-AAG,1.12
708,MOR/CPR,PHA-665752,-0.9
709,MOR/CPR,Lapatinib,-0.9
710,MOR/CPR,Nutlin-3,-0.9
711,MOR/CPR,AZD0530,-0.9
712,MOR/CPR,PF2341066,-0.9
713,MOR/CPR,L-685458,-0.9
714,MOR/CPR,ZD-6474,-0.9
715,MOR/CPR,Panobinostat,1.52
716,MOR/CPR,Sorafenib,-0.9
717,MOR/CPR,Topotecan,0.03
718,MOR/CPR,LBW242,-0.9
719,MOR/CPR,PD-0325901,-0.9
720,MOR/CPR,Paclitaxel,2.17
721,MOR/CPR,AZD6244,-0.9
722,MOR/CPR,PLX4720,-0.9
723,MOR/CPR,TAE684,-0.9
724,MOR/CPR,TKI258,-0.9
725,MOR/CPR,Erlotinib,-0.9
726,A549,AEW541,-0.29
727,A549,Nilotinib,-0.78
728,A549,17-AAG,1.18
729,A549,PHA-665752,-0.9
730,A549,Lapatinib,-0.63
731,A549,Nutlin-3,-0.9
732,A549,AZD0530,-0.9
733,A549,PF2341066,-0.76
734,A549,L-685458,-0.9
735,A549,ZD-6474,-0.9
736,A549,Panobinostat,1.31
737,A549,Sorafenib,-0.83
738,A549,Irinotecan,0.38
739,A549,Topotecan,0.03
740,A549,LBW242,-0.9
741,A549,PD-0325901,0.77
742,A549,PD-0332991,-0.9
743,A549,Paclitaxel,2.3
744,A549,AZD6244,-0.33
745,A549,PLX4720,-0.9
746,A549,RAF265,0
747,A549,TAE684,-0.21
748,A549,TKI258,-0.58
749,A549,Erlotinib,-0.9
750,SUP-T1,AEW541,-0.9
751,SUP-T1,Nilotinib,-0.9
752,SUP-T1,17-AAG,0.34
753,SUP-T1,PHA-665752,-0.9
754,SUP-T1,Lapatinib,-0.9
755,SUP-T1,Nutlin-3,-0.9
756,SUP-T1,AZD0530,-0.9
757,SUP-T1,PF2341066,-0.9
758,SUP-T1,L-685458,-0.9
759,SUP-T1,ZD-6474,-0.9
760,SUP-T1,Panobinostat,1.04
761,SUP-T1,Sorafenib,-0.9
762,SUP-T1,Topotecan,1.2
763,SUP-T1,LBW242,-0.9
764,SUP-T1,PD-0325901,-0.9
765,SUP-T1,PD-0332991,-0.9
766,SUP-T1,Paclitaxel,2.07
767,SUP-T1,AZD6244,-0.9
768,SUP-T1,PLX4720,-0.9
769,SUP-T1,RAF265,-0.9
770,SUP-T1,TAE684,-0.9
771,SUP-T1,TKI258,-0.9
772,SUP-T1,Erlotinib,-0.9
773,769-P,AEW541,-0.9
774,769-P,Nilotinib,-0.9
775,769-P,17-AAG,0.82
776,769-P,PHA-665752,-0.85
777,769-P,Lapatinib,-0.02
778,769-P,Nutlin-3,-0.75
779,769-P,AZD0530,-0.03
780,769-P,PF2341066,-0.9
781,769-P,L-685458,-0.9
782,769-P,ZD-6474,-0.41
783,769-P,Panobinostat,1.06
784,769-P,Sorafenib,-0.9
785,769-P,Irinotecan,0.13
786,769-P,Topotecan,0.29
787,769-P,LBW242,-0.9
788,769-P,PD-0325901,-0.16
789,769-P,PD-0332991,-0.83
790,769-P,Paclitaxel,0.69
791,769-P,AZD6244,-0.9
792,769-P,PLX4720,-0.9
793,769-P,RAF265,-0.03
794,769-P,TAE684,-0.82
795,769-P,TKI258,-0.63
796,769-P,Erlotinib,-0.37
797,BxPC-3,AEW541,-0.45
798,BxPC-3,17-AAG,0.73
799,BxPC-3,PHA-665752,-0.9
800,BxPC-3,Lapatinib,-0.66
801,BxPC-3,Nutlin-3,-0.9
802,BxPC-3,AZD0530,-0.44
803,BxPC-3,PF2341066,-0.9
804,BxPC-3,L-685458,-0.9
805,BxPC-3,ZD-6474,-0.9
806,BxPC-3,Panobinostat,0.96
807,BxPC-3,Sorafenib,-0.9
808,BxPC-3,Topotecan,0.43
809,BxPC-3,LBW242,-0.9
810,BxPC-3,PD-0325901,0.6
811,BxPC-3,Paclitaxel,1.99
812,BxPC-3,AZD6244,-0.9
813,BxPC-3,PLX4720,-0.48
814,BxPC-3,TAE684,-0.72
815,BxPC-3,TKI258,-0.84
816,BxPC-3,Erlotinib,-0.9
817,RT4,AEW541,-0.9
818,RT4,Nilotinib,-0.9
819,RT4,17-AAG,1.23
820,RT4,PHA-665752,-0.9
821,RT4,Lapatinib,-0.9
822,RT4,Nutlin-3,-0.9
823,RT4,AZD0530,0.45
824,RT4,PF2341066,-0.54
825,RT4,L-685458,-0.9
826,RT4,ZD-6474,-0.37
827,RT4,Panobinostat,1.32
828,RT4,Sorafenib,0.72
829,RT4,Irinotecan,0.41
830,RT4,Topotecan,0.13
831,RT4,LBW242,-0.9
832,RT4,PD-0325901,-0.9
833,RT4,PD-0332991,-0.9
834,RT4,Paclitaxel,2.31
835,RT4,AZD6244,-0.64
836,RT4,PLX4720,-0.9
837,RT4,RAF265,-0.23
838,RT4,TAE684,0.49
839,RT4,TKI258,-0.19
840,RT4,Erlotinib,-0.9
841,KYSE-140,AEW541,-0.29
842,KYSE-140,17-AAG,0.02
843,KYSE-140,PHA-665752,-0.9
844,KYSE-140,Lapatinib,0.16
845,KYSE-140,Nutlin-3,-0.9
846,KYSE-140,AZD0530,-0.18
847,KYSE-140,PF2341066,-0.9
848,KYSE-140,ZD-6474,-0.16
849,KYSE-140,Panobinostat,0.93
850,KYSE-140,Sorafenib,-0.9
851,KYSE-140,Topotecan,-0.03
852,KYSE-140,LBW242,-0.9
853,KYSE-140,PD-0325901,-0.32
854,KYSE-140,Paclitaxel,1.6
855,KYSE-140,AZD6244,-0.9
856,KYSE-140,PLX4720,-0.83
857,KYSE-140,TAE684,-0.78
858,KYSE-140,TKI258,-0.27
859,KYSE-140,Erlotinib,0.21
860,SNG-M,AEW541,-0.9
861,SNG-M,Nilotinib,-0.9
862,SNG-M,17-AAG,0.55
863,SNG-M,PHA-665752,-0.9
864,SNG-M,Lapatinib,-0.9
865,SNG-M,Nutlin-3,-0.9
866,SNG-M,AZD0530,-0.87
867,SNG-M,PF2341066,-0.9
868,SNG-M,L-685458,-0.9
869,SNG-M,ZD-6474,-0.9
870,SNG-M,Panobinostat,0.86
871,SNG-M,Sorafenib,-0.9
872,SNG-M,Irinotecan,-0.18
873,SNG-M,Topotecan,-0.07
874,SNG-M,LBW242,-0.9
875,SNG-M,PD-0325901,-0.9
876,SNG-M,PD-0332991,-0.9
877,SNG-M,Paclitaxel,1.74
878,SNG-M,AZD6244,-0.9
879,SNG-M,PLX4720,-0.9
880,SNG-M,RAF265,0.17
881,SNG-M,TAE684,-0.85
882,SNG-M,TKI258,-0.84
883,SNG-M,Erlotinib,-0.9
884,Mino,AEW541,-0.75
885,Mino,Nilotinib,-0.9
886,Mino,17-AAG,1.09
887,Mino,PHA-665752,-0.9
888,Mino,Lapatinib,-0.57
889,Mino,Nutlin-3,-0.9
890,Mino,AZD0530,-0.9
891,Mino,PF2341066,1.39
892,Mino,L-685458,-0.9
893,Mino,ZD-6474,-0.65
894,Mino,Panobinostat,1.99
895,Mino,Sorafenib,-0.9
896,Mino,Irinotecan,1.16
897,Mino,Topotecan,1.34
898,Mino,LBW242,-0.9
899,Mino,PD-0325901,-0.9
900,Mino,PD-0332991,-0.15
901,Mino,Paclitaxel,2.54
902,Mino,AZD6244,-0.9
903,Mino,PLX4720,-0.9
904,Mino,RAF265,0.47
905,Mino,TAE684,1.62
906,Mino,TKI258,-0.2
907,Mino,Erlotinib,-0.45
908,BT-549,AEW541,-0.74
909,BT-549,Nilotinib,-0.9
910,BT-549,17-AAG,1.69
911,BT-549,PHA-665752,-0.9
912,BT-549,Lapatinib,-0.9
913,BT-549,Nutlin-3,-0.9
914,BT-549,AZD0530,-0.9
915,BT-549,PF2341066,-0.88
916,BT-549,L-685458,-0.9
917,BT-549,ZD-6474,-0.61
918,BT-549,Panobinostat,0.94
919,BT-549,Sorafenib,-0.81
920,BT-549,Irinotecan,0.9
921,BT-549,Topotecan,1.1
922,BT-549,LBW242,-0.9
923,BT-549,PD-0325901,-0.9
924,BT-549,PD-0332991,-0.9
925,BT-549,Paclitaxel,2.29
926,BT-549,AZD6244,-0.9
927,BT-549,PLX4720,-0.9
928,BT-549,RAF265,-0.06
929,BT-549,TAE684,-0.73
930,BT-549,TKI258,-0.59
931,BT-549,Erlotinib,-0.9
932,SU-DHL-8,AEW541,0.45
933,SU-DHL-8,Nilotinib,-0.76
934,SU-DHL-8,17-AAG,0.93
935,SU-DHL-8,PHA-665752,-0.85
936,SU-DHL-8,Lapatinib,-0.83
937,SU-DHL-8,Nutlin-3,-0.9
938,SU-DHL-8,AZD0530,-0.9
939,SU-DHL-8,PF2341066,-0.38
940,SU-DHL-8,L-685458,-0.83
941,SU-DHL-8,ZD-6474,-0.9
942,SU-DHL-8,Panobinostat,1.94
943,SU-DHL-8,Sorafenib,-0.35
944,SU-DHL-8,Irinotecan,1.58
945,SU-DHL-8,Topotecan,1.51
946,SU-DHL-8,LBW242,-0.9
947,SU-DHL-8,PD-0325901,-0.9
948,SU-DHL-8,PD-0332991,-0.08
949,SU-DHL-8,Paclitaxel,2.59
950,SU-DHL-8,AZD6244,-0.9
951,SU-DHL-8,PLX4720,-0.9
952,SU-DHL-8,RAF265,-0.35
953,SU-DHL-8,TAE684,-0.33
954,SU-DHL-8,TKI258,-0.56
955,SU-DHL-8,Erlotinib,-0.9
956,NCI-H1581,AEW541,-0.9
957,NCI-H1581,Nilotinib,-0.9
958,NCI-H1581,17-AAG,0.22
959,NCI-H1581,PHA-665752,-0.9
960,NCI-H1581,Lapatinib,-0.9
961,NCI-H1581,Nutlin-3,-0.9
962,NCI-H1581,AZD0530,-0.9
963,NCI-H1581,PF2341066,-0.9
964,NCI-H1581,L-685458,-0.9
965,NCI-H1581,ZD-6474,-0.9
966,NCI-H1581,Panobinostat,1.34
967,NCI-H1581,Sorafenib,-0.9
968,NCI-H1581,Topotecan,0.12
969,NCI-H1581,LBW242,-0.9
970,NCI-H1581,PD-0325901,-0.9
971,NCI-H1581,PD-0332991,-0.9
972,NCI-H1581,Paclitaxel,2.03
973,NCI-H1581,AZD6244,-0.9
974,NCI-H1581,PLX4720,-0.9
975,NCI-H1581,RAF265,-0.42
976,NCI-H1581,TAE684,-0.9
977,NCI-H1581,TKI258,-0.09
978,NCI-H1581,Erlotinib,-0.9
979,Detroit 562,AEW541,-0.9
980,Detroit 562,Nilotinib,-0.9
981,Detroit 562,17-AAG,0.62
982,Detroit 562,PHA-665752,-0.9
983,Detroit 562,Lapatinib,-0.9
984,Detroit 562,Nutlin-3,-0.9
985,Detroit 562,AZD0530,-0.46
986,Detroit 562,PF2341066,-0.9
987,Detroit 562,L-685458,-0.9
988,Detroit 562,ZD-6474,-0.49
989,Detroit 562,Panobinostat,1.02
990,Detroit 562,Sorafenib,-0.9
991,Detroit 562,Topotecan,-0.47
992,Detroit 562,LBW242,-0.9
993,Detroit 562,PD-0325901,-0.9
994,Detroit 562,PD-0332991,-0.5
995,Detroit 562,Paclitaxel,1.88
996,Detroit 562,AZD6244,-0.9
997,Detroit 562,PLX4720,-0.9
998,Detroit 562,RAF265,-0.83
999,Detroit 562,TAE684,-0.9
1000,Detroit 562,TKI258,-0.9
1001,Detroit 562,Erlotinib,-0.9
1002,NCI-H441,AEW541,-0.67
1003,NCI-H441,Nilotinib,-0.9
1004,NCI-H441,17-AAG,0.77
1005,NCI-H441,PHA-665752,-0.9
1006,NCI-H441,Lapatinib,-0.9
1007,NCI-H441,Nutlin-3,-0.9
1008,NCI-H441,AZD0530,-0.9
1009,NCI-H441,PF2341066,-0.9
1010,NCI-H441,L-685458,-0.9
1011,NCI-H441,ZD-6474,-0.9
1012,NCI-H441,Panobinostat,0.92
1013,NCI-H441,Sorafenib,-0.9
1014,NCI-H441,Irinotecan,0.7
1015,NCI-H441,Topotecan,0.33
1016,NCI-H441,LBW242,-0.9
1017,NCI-H441,PD-0325901,-0.9
1018,NCI-H441,PD-0332991,-0.9
1019,NCI-H441,Paclitaxel,1.86
1020,NCI-H441,AZD6244,-0.9
1021,NCI-H441,PLX4720,-0.9
1022,NCI-H441,RAF265,-0.79
1023,NCI-H441,TAE684,-0.64
1024,NCI-H441,TKI258,-0.9
1025,NCI-H441,Erlotinib,-0.9
1026,JVM-3,AEW541,-0.88
1027,JVM-3,Nilotinib,-0.36
1028,JVM-3,17-AAG,1.12
1029,JVM-3,PHA-665752,-0.9
1030,JVM-3,Lapatinib,-0.9
1031,JVM-3,Nutlin-3,0.57
1032,JVM-3,AZD0530,-0.9
1033,JVM-3,PF2341066,-0.7
1034,JVM-3,L-685458,0.54
1035,JVM-3,ZD-6474,-0.43
1036,JVM-3,Panobinostat,1.77
1037,JVM-3,Sorafenib,-0.84
1038,JVM-3,Irinotecan,1.72
1039,JVM-3,Topotecan,1.77
1040,JVM-3,LBW242,-0.9
1041,JVM-3,PD-0325901,-0.9
1042,JVM-3,PD-0332991,0.36
1043,JVM-3,Paclitaxel,2.59
1044,JVM-3,AZD6244,-0.9
1045,JVM-3,PLX4720,-0.57
1046,JVM-3,RAF265,0.89
1047,JVM-3,TAE684,-0.11
1048,JVM-3,TKI258,-0.13
1049,JVM-3,Erlotinib,-0.6
1050,DV-90,AEW541,-0.9
1051,DV-90,17-AAG,0.92
1052,DV-90,PHA-665752,-0.9
1053,DV-90,Lapatinib,-0.9
1054,DV-90,Nutlin-3,-0.9
1055,DV-90,AZD0530,-0.9
1056,DV-90,PF2341066,-0.9
1057,DV-90,L-685458,-0.9
1058,DV-90,ZD-6474,-0.74
1059,DV-90,Panobinostat,1.37
1060,DV-90,Sorafenib,-0.9
1061,DV-90,Topotecan,0.7
1062,DV-90,LBW242,1.11
1063,DV-90,PD-0325901,1.18
1064,DV-90,Paclitaxel,2.12
1065,DV-90,AZD6244,-0.02
1066,DV-90,PLX4720,-0.9
1067,DV-90,TAE684,-0.12
1068,DV-90,TKI258,-0.9
1069,DV-90,Erlotinib,-0.9
1070,MCF7,AEW541,0.15
1071,MCF7,Nilotinib,-0.9
1072,MCF7,17-AAG,1.73
1073,MCF7,PHA-665752,-0.9
1074,MCF7,Lapatinib,-0.45
1075,MCF7,Nutlin-3,-0.9
1076,MCF7,AZD0530,-0.9
1077,MCF7,PF2341066,0.91
1078,MCF7,L-685458,-0.9
1079,MCF7,ZD-6474,-0.9
1080,MCF7,Sorafenib,-0.9
1081,MCF7,Irinotecan,0.4
1082,MCF7,Topotecan,0.15
1083,MCF7,LBW242,-0.9
1084,MCF7,PD-0325901,-0.9
1085,MCF7,PD-0332991,-0.9
1086,MCF7,Paclitaxel,2.6
1087,MCF7,AZD6244,-0.9
1088,MCF7,PLX4720,-0.9
1089,MCF7,RAF265,-0.4
1090,MCF7,TAE684,0.49
1091,MCF7,TKI258,-0.81
1092,MCF7,Erlotinib,-0.9
1093,NCI-H1373,AEW541,-0.9
1094,NCI-H1373,Nilotinib,-0.9
1095,NCI-H1373,17-AAG,1.17
1096,NCI-H1373,PHA-665752,-0.9
1097,NCI-H1373,Lapatinib,-0.9
1098,NCI-H1373,Nutlin-3,-0.9
1099,NCI-H1373,AZD0530,-0.9
1100,NCI-H1373,PF2341066,-0.9
1101,NCI-H1373,L-685458,-0.9
1102,NCI-H1373,ZD-6474,-0.9
1103,NCI-H1373,Panobinostat,0.97
1104,NCI-H1373,Sorafenib,-0.9
1105,NCI-H1373,Irinotecan,-0.16
1106,NCI-H1373,Topotecan,-0.49
1107,NCI-H1373,LBW242,-0.9
1108,NCI-H1373,PD-0325901,-0.9
1109,NCI-H1373,PD-0332991,-0.9
1110,NCI-H1373,Paclitaxel,-0.9
1111,NCI-H1373,AZD6244,-0.9
1112,NCI-H1373,PLX4720,-0.9
1113,NCI-H1373,RAF265,-0.9
1114,NCI-H1373,TAE684,-0.9
1115,NCI-H1373,TKI258,-0.9
1116,NCI-H1373,Erlotinib,-0.9
1117,Sq-1,AEW541,-0.9
1118,Sq-1,17-AAG,0.91
1119,Sq-1,PHA-665752,-0.9
1120,Sq-1,Lapatinib,-0.9
1121,Sq-1,Nutlin-3,-0.9
1122,Sq-1,AZD0530,-0.5
1123,Sq-1,PF2341066,-0.9
1124,Sq-1,L-685458,-0.9
1125,Sq-1,ZD-6474,-0.67
1126,Sq-1,Panobinostat,1.32
1127,Sq-1,Sorafenib,-0.9
1128,Sq-1,Topotecan,0.5
1129,Sq-1,LBW242,0.53
1130,Sq-1,PD-0325901,-0.45
1131,Sq-1,Paclitaxel,1.64
1132,Sq-1,AZD6244,-0.9
1133,Sq-1,PLX4720,-0.9
1134,Sq-1,TAE684,-0.86
1135,Sq-1,TKI258,-0.9
1136,Sq-1,Erlotinib,-0.78
1137,HT-1197,AEW541,-0.52
1138,HT-1197,Nilotinib,-0.9
1139,HT-1197,17-AAG,-0.29
1140,HT-1197,PHA-665752,-0.9
1141,HT-1197,Lapatinib,-0.9
1142,HT-1197,Nutlin-3,-0.9
1143,HT-1197,AZD0530,-0.9
1144,HT-1197,PF2341066,-0.9
1145,HT-1197,L-685458,-0.9
1146,HT-1197,ZD-6474,-0.67
1147,HT-1197,Panobinostat,1.2
1148,HT-1197,Sorafenib,-0.9
1149,HT-1197,Irinotecan,-0.49
1150,HT-1197,Topotecan,-0.9
1151,HT-1197,LBW242,-0.9
1152,HT-1197,PD-0325901,-0.9
1153,HT-1197,PD-0332991,-0.9
1154,HT-1197,Paclitaxel,-0.9
1155,HT-1197,AZD6244,-0.9
1156,HT-1197,PLX4720,-0.9
1157,HT-1197,RAF265,0.02
1158,HT-1197,TAE684,-0.7
1159,HT-1197,TKI258,-0.9
1160,HT-1197,Erlotinib,-0.9
1161,Hs 739.T,AEW541,-0.85
1162,Hs 739.T,Nilotinib,-0.9
1163,Hs 739.T,17-AAG,0.25
1164,Hs 739.T,PHA-665752,-0.9
1165,Hs 739.T,Lapatinib,-0.9
1166,Hs 739.T,Nutlin-3,-0.9
1167,Hs 739.T,AZD0530,-0.9
1168,Hs 739.T,PF2341066,-0.61
1169,Hs 739.T,L-685458,-0.9
1170,Hs 739.T,ZD-6474,-0.9
1171,Hs 739.T,Panobinostat,0.81
1172,Hs 739.T,Sorafenib,-0.9
1173,Hs 739.T,Irinotecan,-0.45
1174,Hs 739.T,Topotecan,-0.67
1175,Hs 739.T,LBW242,-0.9
1176,Hs 739.T,PD-0325901,-0.9
1177,Hs 739.T,PD-0332991,-0.9
1178,Hs 739.T,Paclitaxel,2.59
1179,Hs 739.T,AZD6244,-0.9
1180,Hs 739.T,PLX4720,-0.9
1181,Hs 739.T,RAF265,-0.9
1182,Hs 739.T,TAE684,-0.29
1183,Hs 739.T,TKI258,-0.5
1184,Hs 739.T,Erlotinib,-0.9
1185,SK-N-DZ,AEW541,-0.11
1186,SK-N-DZ,17-AAG,0.2
1187,SK-N-DZ,PHA-665752,-0.9
1188,SK-N-DZ,Lapatinib,-0.9
1189,SK-N-DZ,Nutlin-3,-0.9
1190,SK-N-DZ,AZD0530,-0.9
1191,SK-N-DZ,PF2341066,-0.46
1192,SK-N-DZ,L-685458,-0.85
1193,SK-N-DZ,ZD-6474,-0.78
1194,SK-N-DZ,Panobinostat,1.89
1195,SK-N-DZ,Sorafenib,-0.9
1196,SK-N-DZ,Topotecan,0.88
1197,SK-N-DZ,LBW242,-0.9
1198,SK-N-DZ,PD-0325901,-0.9
1199,SK-N-DZ,PD-0332991,-0.9
1200,SK-N-DZ,Paclitaxel,2.22
1201,SK-N-DZ,AZD6244,-0.9
1202,SK-N-DZ,PLX4720,-0.9
1203,SK-N-DZ,RAF265,-0.9
1204,SK-N-DZ,TAE684,-0.32
1205,SK-N-DZ,TKI258,-0.75
1206,SK-N-DZ,Erlotinib,-0.9
1207,Raji,AEW541,-0.9
1208,Raji,Nilotinib,-0.9
1209,Raji,17-AAG,-0.43
1210,Raji,PHA-665752,-0.9
1211,Raji,Lapatinib,-0.9
1212,Raji,Nutlin-3,-0.9
1213,Raji,AZD0530,-0.9
1214,Raji,PF2341066,-0.9
1215,Raji,L-685458,-0.9
1216,Raji,ZD-6474,-0.9
1217,Raji,Panobinostat,1.2
1218,Raji,Sorafenib,-0.9
1219,Raji,Topotecan,0.77
1220,Raji,LBW242,-0.9
1221,Raji,PD-0325901,-0.9
1222,Raji,PD-0332991,-0.9
1223,Raji,Paclitaxel,1.97
1224,Raji,AZD6244,-0.9
1225,Raji,PLX4720,-0.9
1226,Raji,RAF265,-0.9
1227,Raji,TAE684,-0.9
1228,Raji,TKI258,-0.9
1229,Raji,Erlotinib,-0.9
1230,SW480,AEW541,-0.83
1231,SW480,Nilotinib,-0.9
1232,SW480,17-AAG,0.97
1233,SW480,PHA-665752,-0.9
1234,SW480,Lapatinib,-0.9
1235,SW480,Nutlin-3,-0.9
1236,SW480,AZD0530,-0.9
1237,SW480,PF2341066,-0.9
1238,SW480,L-685458,-0.9
1239,SW480,ZD-6474,-0.9
1240,SW480,Panobinostat,1.31
1241,SW480,Sorafenib,-0.9
1242,SW480,Irinotecan,0.49
1243,SW480,Topotecan,0.71
1244,SW480,LBW242,-0.9
1245,SW480,PD-0325901,0.73
1246,SW480,PD-0332991,-0.9
1247,SW480,Paclitaxel,1.81
1248,SW480,AZD6244,-0.45
1249,SW480,PLX4720,-0.9
1250,SW480,RAF265,-0.49
1251,SW480,TAE684,-0.53
1252,SW480,TKI258,-0.9
1253,SW480,Erlotinib,-0.9
1254,Hs 229.T,AEW541,-0.9
1255,Hs 229.T,Nilotinib,-0.9
1256,Hs 229.T,17-AAG,0.86
1257,Hs 229.T,PHA-665752,-0.9
1258,Hs 229.T,Lapatinib,-0.9
1259,Hs 229.T,Nutlin-3,-0.9
1260,Hs 229.T,AZD0530,-0.9
1261,Hs 229.T,PF2341066,-0.9
1262,Hs 229.T,L-685458,-0.9
1263,Hs 229.T,ZD-6474,-0.9
1264,Hs 229.T,Panobinostat,1.39
1265,Hs 229.T,Sorafenib,-0.9
1266,Hs 229.T,Topotecan,-0.9
1267,Hs 229.T,LBW242,-0.9
1268,Hs 229.T,PD-0325901,-0.9
1269,Hs 229.T,PD-0332991,-0.9
1270,Hs 229.T,Paclitaxel,1.35
1271,Hs 229.T,AZD6244,-0.9
1272,Hs 229.T,PLX4720,-0.9
1273,Hs 229.T,RAF265,-0.53
1274,Hs 229.T,TAE684,-0.6
1275,Hs 229.T,TKI258,-0.84
1276,Hs 229.T,Erlotinib,-0.9
1277,JHOS-4,AEW541,-0.54
1278,JHOS-4,Nilotinib,-0.63
1279,JHOS-4,17-AAG,-0.2
1280,JHOS-4,PHA-665752,-0.9
1281,JHOS-4,Lapatinib,-0.87
1282,JHOS-4,Nutlin-3,-0.9
1283,JHOS-4,AZD0530,-0.9
1284,JHOS-4,PF2341066,-0.9
1285,JHOS-4,L-685458,-0.9
1286,JHOS-4,ZD-6474,-0.26
1287,JHOS-4,Panobinostat,0.79
1288,JHOS-4,Sorafenib,-0.9
1289,JHOS-4,Topotecan,-0.11
1290,JHOS-4,LBW242,0.48
1291,JHOS-4,PD-0325901,-0.9
1292,JHOS-4,PD-0332991,-0.9
1293,JHOS-4,Paclitaxel,2.06
1294,JHOS-4,AZD6244,-0.9
1295,JHOS-4,PLX4720,-0.9
1296,JHOS-4,RAF265,-0.49
1297,JHOS-4,TAE684,-0.67
1298,JHOS-4,TKI258,-0.9
1299,JHOS-4,Erlotinib,-0.9
1300,A172,AEW541,-0.9
1301,A172,Nilotinib,-0.9
1302,A172,17-AAG,0.57
1303,A172,PHA-665752,-0.9
1304,A172,Lapatinib,-0.9
1305,A172,Nutlin-3,-0.9
1306,A172,AZD0530,-0.9
1307,A172,PF2341066,-0.9
1308,A172,L-685458,-0.9
1309,A172,ZD-6474,-0.9
1310,A172,Panobinostat,0.99
1311,A172,Sorafenib,-0.9
1312,A172,Irinotecan,0.29
1313,A172,Topotecan,0.55
1314,A172,LBW242,-0.9
1315,A172,PD-0325901,-0.9
1316,A172,PD-0332991,-0.9
1317,A172,Paclitaxel,1.51
1318,A172,AZD6244,-0.9
1319,A172,PLX4720,-0.9
1320,A172,RAF265,-0.56
1321,A172,TAE684,-0.4
1322,A172,TKI258,-0.66
1323,A172,Erlotinib,-0.9
1324,KYSE-410,AEW541,-0.36
1325,KYSE-410,Nilotinib,-0.71
1326,KYSE-410,17-AAG,0.57
1327,KYSE-410,PHA-665752,-0.9
1328,KYSE-410,Lapatinib,-0.58
1329,KYSE-410,Nutlin-3,-0.9
1330,KYSE-410,AZD0530,-0.9
1331,KYSE-410,PF2341066,-0.9
1332,KYSE-410,L-685458,-0.9
1333,KYSE-410,ZD-6474,-0.78
1334,KYSE-410,Panobinostat,1.87
1335,KYSE-410,Sorafenib,-0.9
1336,KYSE-410,Irinotecan,0.85
1337,KYSE-410,Topotecan,-0.55
1338,KYSE-410,LBW242,-0.9
1339,KYSE-410,PD-0325901,-0.9
1340,KYSE-410,PD-0332991,-0.9
1341,KYSE-410,Paclitaxel,1.62
1342,KYSE-410,AZD6244,-0.9
1343,KYSE-410,PLX4720,-0.9
1344,KYSE-410,RAF265,-0.9
1345,KYSE-410,TAE684,-0.9
1346,KYSE-410,TKI258,-0.9
1347,KYSE-410,Erlotinib,-0.69
1348,PK-45H,AEW541,-0.69
1349,PK-45H,Nilotinib,-0.9
1350,PK-45H,17-AAG,0.87
1351,PK-45H,PHA-665752,-0.9
1352,PK-45H,Lapatinib,-0.9
1353,PK-45H,Nutlin-3,-0.9
1354,PK-45H,AZD0530,-0.9
1355,PK-45H,PF2341066,-0.9
1356,PK-45H,L-685458,-0.9
1357,PK-45H,ZD-6474,-0.9
1358,PK-45H,Panobinostat,1.07
1359,PK-45H,Sorafenib,-0.9
1360,PK-45H,Irinotecan,-0.01
1361,PK-45H,Topotecan,-0.9
1362,PK-45H,LBW242,-0.9
1363,PK-45H,PD-0325901,1.45
1364,PK-45H,PD-0332991,-0.9
1365,PK-45H,Paclitaxel,1.8
1366,PK-45H,AZD6244,0.86
1367,PK-45H,PLX4720,-0.9
1368,PK-45H,RAF265,-0.44
1369,PK-45H,TAE684,-0.46
1370,PK-45H,TKI258,-0.87
1371,PK-45H,Erlotinib,-0.9
1372,22Rv1,AEW541,-0.37
1373,22Rv1,Nilotinib,-0.9
1374,22Rv1,17-AAG,0.48
1375,22Rv1,PHA-665752,-0.9
1376,22Rv1,Lapatinib,-0.89
1377,22Rv1,Nutlin-3,-0.9
1378,22Rv1,AZD0530,-0.9
1379,22Rv1,PF2341066,-0.58
1380,22Rv1,L-685458,-0.9
1381,22Rv1,ZD-6474,-0.9
1382,22Rv1,Panobinostat,1.56
1383,22Rv1,Sorafenib,-0.83
1384,22Rv1,Irinotecan,1.09
1385,22Rv1,Topotecan,1
1386,22Rv1,LBW242,-0.9
1387,22Rv1,PD-0325901,-0.9
1388,22Rv1,PD-0332991,-0.9
1389,22Rv1,Paclitaxel,2.08
1390,22Rv1,AZD6244,-0.9
1391,22Rv1,PLX4720,-0.9
1392,22Rv1,RAF265,-0.73
1393,22Rv1,TAE684,-0.62
1394,22Rv1,TKI258,-0.77
1395,22Rv1,Erlotinib,-0.9
1396,NCI-H647,AEW541,-0.9
1397,NCI-H647,Nilotinib,-0.9
1398,NCI-H647,17-AAG,0.83
