Drug,Cell,Label,LN_IC50
Nilotinib,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,1.692700698
Nilotinib,UACC812_BREAST,Resistance,2.079441542
Nilotinib,UMUC3_URINARY_TRACT,Resistance,2.079441542
Nilotinib,VMRCLCD_LUNG,Resistance,2.079441542
Nilotinib,VMRCRCW_KIDNEY,Resistance,1.957215436
Nilotinib,VMRCRCZ_KIDNEY,Resistance,2.079441542
Nilotinib,WM1799_SKIN,Resistance,1.974651055
Nilotinib,WM793_SKIN,Resistance,1.920761864
Nilotinib,WM88_SKIN,Resistance,1.91348041
Nilotinib,WM983B_SKIN,Resistance,2.05302692
Nilotinib,YKG1_CENTRAL_NERVOUS_SYSTEM,Resistance,2.03832568
Nilotinib,ZR7530_BREAST,Resistance,2.079441542
Tanespimycin,1321N1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.478065674
Tanespimycin,22RV1_PROSTATE,Sensitivity,-1.109566997
Tanespimycin,42MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.936744869
Tanespimycin,5637_URINARY_TRACT,Sensitivity,-2.647574437
Tanespimycin,639V_URINARY_TRACT,Sensitivity,-1.896490223
Tanespimycin,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.861397226
Tanespimycin,769P_KIDNEY,Sensitivity,-1.885199319
Tanespimycin,786O_KIDNEY,Sensitivity,-1.274644846
Tanespimycin,8305C_THYROID,Sensitivity,-0.979759804
Tanespimycin,8505C_THYROID,Sensitivity,-1.265228028
Tanespimycin,8MGBA_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.448371364
Tanespimycin,A172_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.31864101
Tanespimycin,A204_SOFT_TISSUE,Sensitivity,-3.517420617
Tanespimycin,A2058_SKIN,Sensitivity,-3.158323323
Tanespimycin,A253_SALIVARY_GLAND,Sensitivity,-1.080149196
Tanespimycin,A2780_OVARY,Sensitivity,-3.470229215
Tanespimycin,A375_SKIN,Sensitivity,-1.773503714
Tanespimycin,A549_LUNG,Sensitivity,-2.706625117
Tanespimycin,A673_BONE,Sensitivity,-1.618718282
Tanespimycin,ACHN_KIDNEY,Sensitivity,-0.388223224
Tanespimycin,ALLSIL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.336377172
Tanespimycin,AMO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.671376528
Tanespimycin,AN3CA_ENDOMETRIUM,Sensitivity,-2.599184783
Tanespimycin,ASPC1_PANCREAS,Sensitivity,-2.626789956
Tanespimycin,AU565_BREAST,Sensitivity,-3.757218254
Tanespimycin,AZ521_STOMACH,Sensitivity,-1.153225179
Tanespimycin,BCPAP_THYROID,Sensitivity,-1.55765514
Tanespimycin,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.587948586
Tanespimycin,BFTC909_KIDNEY,Sensitivity,-2.257108355
Tanespimycin,BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.268677783
Tanespimycin,BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.257408944
Tanespimycin,BT20_BREAST,Resistance,2.079441542
Tanespimycin,BT474_BREAST,Sensitivity,-3.107183902
Tanespimycin,BT549_BREAST,Sensitivity,-3.892355927
Tanespimycin,BXPC3_PANCREAS,Sensitivity,-1.674850303
Tanespimycin,C2BBE1_LARGE_INTESTINE,Sensitivity,-0.252240662
Tanespimycin,C32_SKIN,Sensitivity,-5.009603776
Tanespimycin,C3A_LIVER,Sensitivity,-3.585319795
Tanespimycin,CAKI2_KIDNEY,Sensitivity,-0.866574104
Tanespimycin,CAL12T_LUNG,Sensitivity,-1.693683835
Tanespimycin,CAL27_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-1.790847187
Tanespimycin,CAL78_BONE,Sensitivity,-2.306726929
Tanespimycin,CAL851_BREAST,Sensitivity,-1.741028863
Tanespimycin,CALU1_LUNG,Sensitivity,-2.268245639
Tanespimycin,CALU3_LUNG,Resistance,0.524052227
Tanespimycin,CALU6_LUNG,Sensitivity,-1.695665475
Tanespimycin,CAMA1_BREAST,Sensitivity,-1.95867478
Tanespimycin,CAPAN2_PANCREAS,Sensitivity,-3.07638357
Tanespimycin,CAS1_CENTRAL_NERVOUS_SYSTEM,Resistance,0.019340508
Tanespimycin,CCK81_LARGE_INTESTINE,Sensitivity,-1.334555835
Tanespimycin,CHL1_SKIN,Sensitivity,-1.796853659
Tanespimycin,CHP212_AUTONOMIC_GANGLIA,Sensitivity,-3.513488022
Tanespimycin,CI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.735645554
Tanespimycin,CMK86_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.131565126
Tanespimycin,COLO201_LARGE_INTESTINE,Sensitivity,-3.061190727
Tanespimycin,COLO205_LARGE_INTESTINE,Sensitivity,-4.216075071
Tanespimycin,COLO320_LARGE_INTESTINE,Resistance,0.450546056
Tanespimycin,COLO678_LARGE_INTESTINE,Sensitivity,-3.209877506
Tanespimycin,COLO679_SKIN,Sensitivity,-2.770084772
Tanespimycin,COLO741_SKIN,Resistance,0.391940848
Tanespimycin,CORL105_LUNG,Sensitivity,-0.119606917
Tanespimycin,CORL23_LUNG,Sensitivity,-0.495955465
Tanespimycin,COV318_OVARY,Resistance,2.079441542
Tanespimycin,COV504_OVARY,Sensitivity,-1.05716791
Tanespimycin,DAOY_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-0.738318543
Tanespimycin,DBTRG05MG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.287333707
Tanespimycin,DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.348271979
Tanespimycin,DETROIT562_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-1.431335155
Tanespimycin,DKMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.139660737
Tanespimycin,DMS114_LUNG,Sensitivity,-0.363536806
Tanespimycin,DOHH2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.892366597
Tanespimycin,DU145_PROSTATE,Sensitivity,-3.101776623
Tanespimycin,DV90_LUNG,Sensitivity,-2.112461708
Tanespimycin,EB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.207292068
Tanespimycin,EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.563101923
Tanespimycin,EBC1_LUNG,Sensitivity,-3.976600034
Tanespimycin,EFE184_ENDOMETRIUM,Sensitivity,-0.948344992
Tanespimycin,EFM19_BREAST,Sensitivity,-2.845526519
Tanespimycin,EFO21_OVARY,Sensitivity,-1.242845932
Tanespimycin,EFO27_OVARY,Sensitivity,-1.004139044
Tanespimycin,EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.037634392
Tanespimycin,EN_ENDOMETRIUM,Resistance,2.079441542
Tanespimycin,ES2_OVARY,Sensitivity,-0.357192378
Tanespimycin,ESS1_ENDOMETRIUM,Sensitivity,-2.139605984
Tanespimycin,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.831441718
Tanespimycin,FADU_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-3.948472542
Tanespimycin,FU97_STOMACH,Sensitivity,-2.76687409
Tanespimycin,FUOV1_OVARY,Sensitivity,-0.985581959
Tanespimycin,G361_SKIN,Sensitivity,-2.415642084
Tanespimycin,G401_SOFT_TISSUE,Sensitivity,-2.459484653
Tanespimycin,G402_SOFT_TISSUE,Sensitivity,-2.611397418
Tanespimycin,GAMG_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.215032398
Tanespimycin,GB1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-0.26310141
Tanespimycin,GCIY_STOMACH,Sensitivity,-0.231532965
Tanespimycin,GCT_SOFT_TISSUE,Sensitivity,-1.107001538
Tanespimycin,GI1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.616198932
Tanespimycin,GMS10_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.405266181
Tanespimycin,GRANTA519_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-4.511342468
Tanespimycin,H4_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.89198925
Tanespimycin,HARA_LUNG,Sensitivity,-1.549129359
Tanespimycin,HCC1187_BREAST,Resistance,0.426228331
Tanespimycin,HCC1395_BREAST,Resistance,2.079441542
Tanespimycin,HCC15_LUNG,Sensitivity,-3.256024341
Tanespimycin,HCC1569_BREAST,Sensitivity,-1.603679121
Tanespimycin,HCC1806_BREAST,Sensitivity,-2.695856596
Tanespimycin,HCC1954_BREAST,Sensitivity,-3.029837274
Tanespimycin,HCC2935_LUNG,Sensitivity,-4.002469293
Tanespimycin,HCC4006_LUNG,Sensitivity,-3.113635904
Tanespimycin,HCC44_LUNG,Sensitivity,-2.724398799
Tanespimycin,HCC70_BREAST,Sensitivity,-2.729406696
Tanespimycin,HCC78_LUNG,Sensitivity,-0.218936264
Tanespimycin,HCC827_LUNG,Sensitivity,-1.667584161
Tanespimycin,HCT116_LARGE_INTESTINE,Sensitivity,-1.594600272
Tanespimycin,HCT15_LARGE_INTESTINE,Sensitivity,-0.523545302
Tanespimycin,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.884723144
Tanespimycin,HDQP1_BREAST,Sensitivity,-2.100187629
Tanespimycin,HEC151_ENDOMETRIUM,Sensitivity,-1.701779504
Tanespimycin,HEC1A_ENDOMETRIUM,Sensitivity,-1.864122906
Tanespimycin,HEC1B_ENDOMETRIUM,Sensitivity,-2.795800376
Tanespimycin,HEC251_ENDOMETRIUM,Sensitivity,-0.099175725
Tanespimycin,HEC265_ENDOMETRIUM,Sensitivity,-3.104341996
Tanespimycin,HEC59_ENDOMETRIUM,Sensitivity,-1.44070583
Tanespimycin,HEC6_ENDOMETRIUM,Sensitivity,-0.577157918
Tanespimycin,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.480486164
Tanespimycin,HEP3B217_LIVER,Sensitivity,-1.562217608
Tanespimycin,HEPG2_LIVER,Sensitivity,-3.792888306
Tanespimycin,HEYA8_OVARY,Sensitivity,-2.47850256
Tanespimycin,HGC27_STOMACH,Sensitivity,-1.61034609
Tanespimycin,HH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.151412531
Tanespimycin,HLE_LIVER,Sensitivity,-0.459839888
Tanespimycin,HLF_LIVER,Sensitivity,-1.453133502
Tanespimycin,HMC18_BREAST,Sensitivity,-2.253267877
Tanespimycin,HMCB_SKIN,Sensitivity,-3.371422147
Tanespimycin,HOS_BONE,Sensitivity,-1.988937467
Tanespimycin,HPAC_PANCREAS,Sensitivity,-2.402461607
Tanespimycin,HPAFII_PANCREAS,Sensitivity,-1.886305354
Tanespimycin,HS229T_LUNG,Sensitivity,-1.978153556
Tanespimycin,HS294T_SKIN,Sensitivity,-1.471076085
Tanespimycin,HS578T_BREAST,Sensitivity,-2.766490013
Tanespimycin,HS683_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.938489379
Tanespimycin,HS695T_SKIN,Sensitivity,-2.348434244
Tanespimycin,HS729_SOFT_TISSUE,Sensitivity,-2.715534967
Tanespimycin,HS739T_BREAST,Sensitivity,-0.579492954
Tanespimycin,HS746T_STOMACH,Sensitivity,-1.923020089
Tanespimycin,HS766T_PANCREAS,Sensitivity,-1.56688759
Tanespimycin,HS840T_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-3.16512861
Tanespimycin,HS852T_SKIN,Sensitivity,-3.144743503
Tanespimycin,HS895T_SKIN,Sensitivity,-0.565160356
Tanespimycin,HS936T_SKIN,Sensitivity,-2.786260703
Tanespimycin,HS939T_SKIN,Sensitivity,-3.504086587
Tanespimycin,HS944T_SKIN,Sensitivity,-2.049800941
Tanespimycin,HSC2_UPPER_AERODIGESTIVE_TRACT,Sensitivity,-0.693969048
Tanespimycin,HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.6058144
Tanespimycin,HT1080_SOFT_TISSUE,Sensitivity,-2.175875194
Tanespimycin,HT1197_URINARY_TRACT,Resistance,0.661233083
Tanespimycin,HT1376_URINARY_TRACT,Sensitivity,-1.007472504
Tanespimycin,HT144_SKIN,Sensitivity,-2.529242561
Tanespimycin,HT29_LARGE_INTESTINE,Sensitivity,-4.09030798
Tanespimycin,HUCCT1_BILIARY_TRACT,Sensitivity,-2.386147392
Tanespimycin,HUH1_LIVER,Sensitivity,-3.395417259
Tanespimycin,HUPT3_PANCREAS,Sensitivity,-1.203320007
Tanespimycin,HUPT4_PANCREAS,Sensitivity,-4.549809938
Tanespimycin,HUT78_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.382960871
Tanespimycin,IALM_LUNG,Resistance,2.079441542
Tanespimycin,IGR37_SKIN,Resistance,2.079441542
Tanespimycin,IGR39_SKIN,Resistance,2.079441542
Tanespimycin,IGROV1_OVARY,Sensitivity,-0.711128172
Tanespimycin,IM95_STOMACH,Sensitivity,-3.27476572
Tanespimycin,IMR32_AUTONOMIC_GANGLIA,Resistance,0.544683115
Tanespimycin,IPC298_SKIN,Sensitivity,-2.512129533
Tanespimycin,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,Sensitivity,-2.323686326
Tanespimycin,ISTMES1_PLEURA,Sensitivity,-0.34636239
Tanespimycin,ISTMES2_PLEURA,Sensitivity,-2.010582336
Tanespimycin,J82_URINARY_TRACT,Sensitivity,-1.249804849
Tanespimycin,JHH2_LIVER,Resistance,2.079441542
Tanespimycin,JHH4_LIVER,Resistance,2.079441542
Tanespimycin,JHH5_LIVER,Sensitivity,-4.008629395
Tanespimycin,JHH6_LIVER,Sensitivity,-1.497068254
Tanespimycin,JHH7_LIVER,Sensitivity,-2.42854598
Tanespimycin,JHOS2_OVARY,Sensitivity,-1.930916032
Tanespimycin,JHOS4_OVARY,Resistance,0.451698157
Tanespimycin,JHUEM2_ENDOMETRIUM,Sensitivity,-3.03106623
Tanespimycin,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.112724904
Tanespimycin,JMSU1_URINARY_TRACT,Sensitivity,-3.103650747
Tanespimycin,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.187183458
Tanespimycin,JVM3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.572470627
Tanespimycin,K029AX_SKIN,Sensitivity,-2.126824974
Tanespimycin,KALS1_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.410664836
Tanespimycin,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.563707692
Tanespimycin,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.586596803
Tanespimycin,KARPAS620_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.58597562
Tanespimycin,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.607456088
Tanespimycin,KCIMOH1_PANCREAS,Sensitivity,-1.994221992
Tanespimycin,KCL22_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.22836642
Tanespimycin,KE39_STOMACH,Sensitivity,-2.07719102
Tanespimycin,KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.090755504
Tanespimycin,KELLY_AUTONOMIC_GANGLIA,Resistance,0.799550686
Tanespimycin,KG1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.055692661
Tanespimycin,KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.785701015
Tanespimycin,KLE_ENDOMETRIUM,Sensitivity,-0.075072435
Tanespimycin,KMBC2_URINARY_TRACT,Sensitivity,-2.790393018
Tanespimycin,KMM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.658981549
Tanespimycin,KMRC1_KIDNEY,Sensitivity,-1.171920518
Tanespimycin,KMRC2_KIDNEY,Resistance,0.822163162
Tanespimycin,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.394280538
Tanespimycin,KMS12BM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.080079041
Tanespimycin,KMS26_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.438785623
Tanespimycin,KMS34_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.763487823
Tanespimycin,KNS42_CENTRAL_NERVOUS_SYSTEM,Resistance,2.079441542
Tanespimycin,KNS60_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.892057394
Tanespimycin,KNS62_LUNG,Sensitivity,-0.550244109
Tanespimycin,KNS81_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.358274455
Tanespimycin,KO52_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.426351232
Tanespimycin,KP2_PANCREAS,Sensitivity,-3.265471827
Tanespimycin,KP3_PANCREAS,Sensitivity,-1.791261927
Tanespimycin,KP4_PANCREAS,Sensitivity,-2.868830337
Tanespimycin,KPNSI9S_AUTONOMIC_GANGLIA,Sensitivity,-2.493234506
Tanespimycin,KU812_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.043226125
Tanespimycin,KURAMOCHI_OVARY,Sensitivity,-1.099880738
Tanespimycin,KYM1_SOFT_TISSUE,Sensitivity,-2.42481309
Tanespimycin,KYSE140_OESOPHAGUS,Sensitivity,-0.038763369
Tanespimycin,KYSE150_OESOPHAGUS,Sensitivity,-2.514479862
Tanespimycin,KYSE180_OESOPHAGUS,Sensitivity,-2.585282317
Tanespimycin,KYSE30_OESOPHAGUS,Sensitivity,-0.20888968
Tanespimycin,KYSE410_OESOPHAGUS,Sensitivity,-1.312142948
Tanespimycin,KYSE450_OESOPHAGUS,Sensitivity,-0.342214685
Tanespimycin,KYSE510_OESOPHAGUS,Sensitivity,-1.740429818
Tanespimycin,KYSE520_OESOPHAGUS,Sensitivity,-2.52698432
Tanespimycin,KYSE70_OESOPHAGUS,Sensitivity,-2.807490675
Tanespimycin,L33_PANCREAS,Sensitivity,-1.849467789
Tanespimycin,L363_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-3.741702803
Tanespimycin,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.226356082
Tanespimycin,LC1SQSF_LUNG,Sensitivity,-1.238283481
Tanespimycin,LCLC103H_LUNG,Resistance,1.299223703
Tanespimycin,LN18_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.806799387
Tanespimycin,LN229_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-2.794141271
Tanespimycin,LOUNH91_LUNG,Resistance,2.079441542
Tanespimycin,LOXIMVI_SKIN,Sensitivity,-1.685142651
Tanespimycin,LP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.492990637
Tanespimycin,LS123_LARGE_INTESTINE,Sensitivity,-1.05194487
Tanespimycin,LS411N_LARGE_INTESTINE,Sensitivity,-2.503557562
Tanespimycin,LS513_LARGE_INTESTINE,Sensitivity,-3.537360222
Tanespimycin,LU99_LUNG,Sensitivity,-2.950785505
Tanespimycin,LUDLU1_LUNG,Sensitivity,-3.022156396
Tanespimycin,MALME3M_SKIN,Sensitivity,-2.39994231
Tanespimycin,MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.299278497
Tanespimycin,MCAS_OVARY,Sensitivity,-2.617664974
Tanespimycin,MCF7_BREAST,Sensitivity,-3.9759729
Tanespimycin,MDAMB157_BREAST,Resistance,2.079441542
Tanespimycin,MDAMB175VII_BREAST,Sensitivity,-3.416493696
Tanespimycin,MDAMB415_BREAST,Sensitivity,-3.995003391
Tanespimycin,MDAMB435S_SKIN,Sensitivity,-2.574037476
Tanespimycin,MDAMB436_BREAST,Resistance,2.079441542
Tanespimycin,MDAMB453_BREAST,Sensitivity,-4.164950992
Tanespimycin,MDAMB468_BREAST,Sensitivity,-1.002310974
Tanespimycin,MEC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.832209826
Tanespimycin,MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Resistance,0.04895802
Tanespimycin,MELHO_SKIN,Resistance,2.079441542
Tanespimycin,MESSA_SOFT_TISSUE,Sensitivity,-3.275134426
Tanespimycin,MEWO_SKIN,Resistance,2.079441542
Tanespimycin,MFE280_ENDOMETRIUM,Sensitivity,-1.572494632
Tanespimycin,MFE296_ENDOMETRIUM,Sensitivity,-1.114513517
Tanespimycin,MFE319_ENDOMETRIUM,Sensitivity,-2.529516585
Tanespimycin,MG63_BONE,Sensitivity,-0.205018511
Tanespimycin,MHHES1_BONE,Sensitivity,-1.920946174
Tanespimycin,MIAPACA2_PANCREAS,Sensitivity,-3.865288476
Tanespimycin,MINO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.501068983
Tanespimycin,MJ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.331382641
Tanespimycin,MKN45_STOMACH,Sensitivity,-4.025204694
Tanespimycin,MKN7_STOMACH,Sensitivity,-0.003364196
Tanespimycin,MKN74_STOMACH,Sensitivity,-1.77749777
Tanespimycin,MOGGCCM_CENTRAL_NERVOUS_SYSTEM,Sensitivity,-1.302618673
Tanespimycin,MOLP8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.129076504
Tanespimycin,MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.804404944
Tanespimycin,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-4.236383309
Tanespimycin,MORCPR_LUNG,Sensitivity,-2.572578182
Tanespimycin,MPP89_PLEURA,Sensitivity,-1.604554735
Tanespimycin,MSTO211H_PLEURA,Sensitivity,-1.658766512
Tanespimycin,NCIH1048_LUNG,Sensitivity,-3.023677242
Tanespimycin,NCIH1092_LUNG,Resistance,2.079441542
Tanespimycin,NCIH1155_LUNG,Sensitivity,-2.142278948
Tanespimycin,NCIH1184_LUNG,Sensitivity,-1.465499724
Tanespimycin,NCIH1299_LUNG,Sensitivity,-1.319562695
Tanespimycin,NCIH1339_LUNG,Sensitivity,-3.599529437
Tanespimycin,NCIH1341_LUNG,Sensitivity,-4.283390356
Tanespimycin,NCIH1355_LUNG,Sensitivity,-2.258675276
Tanespimycin,NCIH1373_LUNG,Sensitivity,-2.692845658
Tanespimycin,NCIH1563_LUNG,Sensitivity,-1.533107033
Tanespimycin,NCIH1568_LUNG,Resistance,2.079441542
Tanespimycin,NCIH1573_LUNG,Sensitivity,-2.05212062
Tanespimycin,NCIH1581_LUNG,Sensitivity,-0.501823701
Tanespimycin,NCIH1648_LUNG,Resistance,2.079441542
Tanespimycin,NCIH1650_LUNG,Sensitivity,-3.484746113
Tanespimycin,NCIH1651_LUNG,Sensitivity,-1.41371513
Tanespimycin,NCIH1666_LUNG,Sensitivity,-4.077204417
Tanespimycin,NCIH1693_LUNG,Resistance,2.079441542
Tanespimycin,NCIH1694_LUNG,Resistance,1.208893211
Tanespimycin,NCIH1703_LUNG,Sensitivity,-3.241092677
Tanespimycin,NCIH1792_LUNG,Sensitivity,-2.272884883
Tanespimycin,NCIH1793_LUNG,Sensitivity,-1.432978819
Tanespimycin,NCIH1869_LUNG,Sensitivity,-2.302379534
Tanespimycin,NCIH1915_LUNG,Sensitivity,-3.341220819
Tanespimycin,NCIH1944_LUNG,Sensitivity,-3.639454748
Tanespimycin,NCIH1975_LUNG,Sensitivity,-2.88786361
Tanespimycin,NCIH2009_LUNG,Sensitivity,-1.670764063
Tanespimycin,NCIH2023_LUNG,Sensitivity,-3.755221157
Tanespimycin,NCIH2030_LUNG,Sensitivity,-3.014583038
Tanespimycin,NCIH2052_PLEURA,Sensitivity,-1.435190922
Tanespimycin,NCIH2085_LUNG,Sensitivity,-0.271980558
Tanespimycin,NCIH2087_LUNG,Sensitivity,-2.747410686
Tanespimycin,NCIH211_LUNG,Sensitivity,-2.073719209
Tanespimycin,NCIH2122_LUNG,Sensitivity,-3.634032015
Tanespimycin,NCIH2170_LUNG,Sensitivity,-4.181111613
Tanespimycin,NCIH2172_LUNG,Sensitivity,-5.13289361
Tanespimycin,NCIH2228_LUNG,Sensitivity,-2.176689374
Tanespimycin,NCIH226_LUNG,Resistance,2.079441542
Tanespimycin,NCIH2286_LUNG,Sensitivity,-3.366368162
Tanespimycin,NCIH23_LUNG,Sensitivity,-3.06721255
Tanespimycin,NCIH2444_LUNG,Sensitivity,-1.316582472
Tanespimycin,NCIH2452_PLEURA,Sensitivity,-1.911007153
Tanespimycin,NCIH28_PLEURA,Sensitivity,-1.907796497
Tanespimycin,NCIH322_LUNG,Sensitivity,-3.699365723
Tanespimycin,NCIH3255_LUNG,Sensitivity,-2.538659311
Tanespimycin,NCIH358_LUNG,Sensitivity,-2.57746322
Tanespimycin,NCIH441_LUNG,Sensitivity,-1.768234619
Tanespimycin,NCIH460_LUNG,Sensitivity,-2.752771977
Tanespimycin,NCIH520_LUNG,Sensitivity,-2.302794315
Tanespimycin,NCIH522_LUNG,Sensitivity,-2.530241035
Tanespimycin,NCIH647_LUNG,Sensitivity,-1.92033178
Tanespimycin,NCIH650_LUNG,Sensitivity,-1.183088547
Tanespimycin,NCIH661_LUNG,Resistance,2.079441542
Tanespimycin,NCIH727_LUNG,Sensitivity,-1.058197166
Tanespimycin,NCIH747_LARGE_INTESTINE,Sensitivity,-2.47550697
Tanespimycin,NCIH810_LUNG,Resistance,2.079441542
Tanespimycin,NCIN87_STOMACH,Sensitivity,-5.070328931
Tanespimycin,NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.145489536
Tanespimycin,NIHOVCAR3_OVARY,Sensitivity,-1.402700757
Tanespimycin,NUGC3_STOMACH,Sensitivity,-2.792943049
Tanespimycin,NUGC4_STOMACH,Sensitivity,-3.916520052
Tanespimycin,OC314_OVARY,Sensitivity,-1.713300867
Tanespimycin,OC315_OVARY,Sensitivity,-2.104734685
Tanespimycin,OC316_OVARY,Sensitivity,-1.803198071
Tanespimycin,OCIAML2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-2.423507277
Tanespimycin,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-1.186575679
Tanespimycin,OCILY10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.084044394
Tanespimycin,OCUM1_STOMACH,Sensitivity,-3.070853334
Tanespimycin,OE33_OESOPHAGUS,Sensitivity,-2.837876341
Tanespimycin,ONCODG1_OVARY,Sensitivity,-1.550757702
Tanespimycin,ONS76_CENTRAL_NERVOUS_SYSTEM,Resistance,0.448456835
Tanespimycin,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,Sensitivity,-0.405873931
Tanespimycin,OV90_OVARY,Sensitivity,-3.985171876
Tanespimycin,OVCAR4_OVARY,Sensitivity,-0.778366736
Tanespimycin,OVCAR8_OVARY,Sensitivity,-1.923265807
